STATE,FIRE_YEAR,AVERAGE_FIRE_SIZE,average_days_to_control,average_hours_to_control,TOTAL_FIRE_SIZE,total_days_to_control,total_hours_to_control
OK,2014,160.08293515358395,0.7925347222222222,22.123654513888894,187617.2000000004,913.0,25486.450000000004
OK,2015,126.00527426160357,0.577893820713664,17.198307155322855,149316.25000000023,664.0,19709.25999999999
OR,1992,29.678382613091248,0.4609731373542828,19.6120069204152,117437.36000000207,1819.0,51010.829999999936
OR,1993,7.474773218142605,0.4750812567713976,13.391872693726935,13843.280000000104,877.0,14516.789999999997
OR,1994,79.48583933199,0.7435158501440923,29.031810075791395,276054.32000000123,2580.0,65118.3500000001
OR,1995,27.068237632509028,0.47249334516415264,19.732299703264065,61282.49000000044,1065.0,26599.13999999996
OR,1996,205.44063999999867,1.0188613342647572,38.24869139618752,590641.8399999961,2917.0,74240.70999999998
OR,1997,11.486433239962338,0.3903693314633006,15.902547635850397,24603.93999999933,835.0,22533.91000000001
OR,1998,32.271697087378314,0.5490654205607477,21.91747220596842,83099.61999999915,1410.0,37456.96000000003
OR,1999,24.653887939870003,0.4382716049382716,18.167791864764908,72161.9299999995,1278.0,34391.62999999997
OR,2000,188.5600515995871,0.5842812823164426,25.796024626209316,365429.3799999998,1130.0,29330.079999999994
OR,2001,114.08765736341985,1.0675433353257622,38.71361824623562,384247.22999999806,3572.0,87415.35000000003
OR,2002,366.46488582819586,2.4538852578068266,87.26501712328785,1011076.6199999923,6758.0,152888.31000000032
OR,2003,64.86469216061427,0.8117106773823192,30.45254077791718,169621.17000000633,2121.0,48541.349999999984
OR,2004,13.384907488986274,0.7408388520971303,26.14345065562457,30383.73999999884,1678.0,37881.86
OR,2005,79.97925544100745,0.8628013777267508,35.45880539499038,139643.779999999,1503.0,36806.24000000001
OR,2006,157.21382537688464,1.12865681031771,42.52749128919862,500568.8200000007,3588.0,85437.73000000003
OR,2007,225.79852308917054,1.6365085691510561,58.96613604488079,567205.8899999964,4106.0,84085.71
OR,2008,90.29663793103602,1.4195121951219511,47.46989130434789,240911.4300000041,3783.0,82977.37000000011
OR,2009,38.65380642361167,1.4172818063395571,45.09946573751449,89058.37000000129,3264.0,77661.27999999996
OR,2010,45.58331428571444,1.8885996876626756,61.22814232209734,87747.8800000003,3628.0,81739.56999999995
OR,2011,113.83871443089569,2.8182281059063135,69.38845916795067,224034.59000000273,5535.0,90066.21999999997
OR,2012,924.022492456251,1.8603385731559854,47.66640914709519,1531105.270000008,3077.0,77124.25000000001
OR,2013,124.68381342700998,1.7979519495864513,53.90127058823536,319439.9299999996,4565.0,114540.20000000014
OR,2014,306.55675746635757,4.239101717305152,108.10416266300612,934078.4399999916,12836.0,315015.52999999985
OR,2015,231.6496199999991,2.0360051435919417,52.61601629502575,579124.0499999977,4750.0,122700.55000000005
PA,1992,3.511764705882354,0.0,1.320625,59.70000000000002,0.0,21.13
PA,1993,2.147368421052633,0.15789473684210525,4.98842105263158,40.800000000000026,3.0,94.78000000000002
PA,1994,3.3249999999999993,0.2,7.555999999999999,66.49999999999999,4.0,151.11999999999998
PA,1995,2.3272727272727276,0.09090909090909091,4.2,51.2,2.0,92.4
PA,1996,1.575,0.0,1.7318181818181815,18.9,0.0,19.049999999999997
PA,1997,8.975,0.0,1.4718181818181817,107.69999999999999,0.0,16.189999999999998
PA,1998,3.011111111111111,0.0,1.211666666666667,54.2,0.0,21.810000000000002
PA,1999,16.460000000000004,0.5517241379310345,6.074642857142858,493.8000000000002,16.0,170.09000000000003
PA,2000,25.478571428571428,1.1538461538461537,30.179166666666664,356.7,15.0,362.15
PA,2001,21.22,0.1935483870967742,6.634193548387095,742.6999999999999,6.0,205.65999999999994
PA,2002,5.053811718152853,0.1233974358974359,2.854591836734694,3173.793758999992,77.0,1678.5
PA,2003,5.115787665847657,0.044226044226044224,1.1464030612244898,2082.1255799999963,18.0,449.39
PA,2004,14.333792694300517,0.0,1.8039999999999998,2766.42199,0.0,9.02
PA,2005,5.32575607918263,0.1,4.798,4170.06701,1.0,47.980000000000004
PA,2006,9.016205469107625,0.0,2.2682758620689656,7880.163580000064,0.0,65.78
PA,2007,2.2007519455252917,0.2777777777777778,11.336111111111109,1131.1865,5.0,204.04999999999995
PA,2008,11.672652300613557,0.0,2.5359999999999996,7610.569300000039,0.0,38.03999999999999
PA,2009,9.80270429699844,0.4166666666666667,13.633333333333333,6205.111820000013,10.0,327.2
PA,2010,6.003372195540303,1.0555555555555556,27.50611111111111,3499.9659899999965,19.0,495.11
PA,2011,2.882636815920399,0.11940298507462686,4.472935323383085,579.4100000000002,24.0,899.0600000000001
PA,2012,4.430331491712707,0.03314917127071823,2.2096398891966778,3207.5599999999995,24.0,1595.3600000000015
PA,2013,2.7930672926447544,0.07355242566510173,3.0445070422535223,1784.769999999998,47.0,1945.4400000000007
PA,2014,5.155634285714291,0.05148741418764302,2.300334928229665,4511.180000000005,45.0,1923.08
PA,2015,5.125452292441124,0.03965303593556382,1.8175161707632594,4136.239999999987,32.0,1404.9399999999996
PR,1992,31.75,,,127.0,0.0,0.0
PR,1993,163.0,,,163.0,0.0,0.0
PR,1994,250.0,0.5,28.5,1000.0,1.0,28.5
PR,1996,167.33333333333334,,,502.0,0.0,0.0
PR,1997,13.799999999999999,0.0,0.75,82.8,0.0,0.75
PR,1998,1.0,,,1.0,0.0,0.0
PR,2002,55.0,3.0,75.0,55.0,3.0,75.0
PR,2003,5.214359469906134,1.3333333333333333,41.583333333333336,18886.410000000018,4.0,124.75
PR,2004,4.920047745358091,1.0,28.75,9274.29,2.0,57.5
PR,2005,6.582145531118395,0.27586206896551724,10.125,28132.090000000022,8.0,283.5
PR,2006,4.453586397785687,0.18181818181818182,11.136363636363637,11263.12,2.0,122.5
PR,2007,6.71580828594638,0.4166666666666667,11.57857142857143,24801.47999999998,15.0,405.25
PR,2008,36.358823529411765,1.0588235294117647,30.985294117647058,618.1,18.0,526.75
PR,2009,5.2487337278106505,1.1428571428571428,31.607142857142858,8870.359999999999,8.0,221.25
PR,2010,4.0978,,,7171.150000000001,0.0,0.0
PR,2011,9.330751004016058,0.5789473684210527,18.605263157894736,23233.569999999985,11.0,353.5
PR,2012,49.025,0.625,,392.2,5.0,0.0
PR,2013,76.5878787878788,3.774193548387097,92.20833333333333,2527.4,117.0,2766.25
PR,2014,6.207142857142858,0.5476190476190477,16.5,260.70000000000005,23.0,693.0
PR,2015,47.38392857142857,0.6666666666666666,20.166666666666668,1326.75,18.0,544.5
RI,1994,25.0,,,25.0,0.0,0.0
RI,2005,2.0,,,36.0,0.0,0.0
RI,2006,3.72,,,93.0,0.0,0.0
RI,2007,1.7619047619047619,,,37.0,0.0,0.0
RI,2008,0.6740740740740722,0.0,0.6824444444444444,90.99999999999974,0.0,92.13
RI,2009,1.0772340425531917,,,50.63000000000001,0.0,0.0
RI,2011,0.8247058823529412,0.0,1.2216129032258063,28.04,0.0,37.87
RI,2012,0.8144897959183677,0.0,1.4286956521739127,39.91000000000002,0.0,65.71999999999998
RI,2013,0.8789473684210526,0.10526315789473684,3.856842105263158,16.7,2.0,73.28
RI,2014,0.5065217391304349,0.022222222222222223,1.8709090909090904,23.300000000000004,1.0,82.31999999999998
RI,2015,1.4332941176470584,0.43529411764705883,12.030666666666665,121.82999999999996,37.0,902.2999999999998
SC,1992,6.006313763233827,0.01098901098901099,2.6221568627450984,31202.79999999973,57.0,133.73000000000002
SC,1993,6.484717230943777,0.07291666666666667,7.1655474452554735,34284.69999999975,385.0,981.6799999999998
SC,1994,6.761884606816592,0.030539456085599645,11.205803571428572,30354.099999999682,137.0,1255.05
SC,1995,5.055340909090914,0.05576102418207681,14.560582524271847,17794.800000000017,196.0,1499.7400000000002
SC,1996,6.481558676936989,0.18472348141432457,3.64532110091743,28609.599999999868,815.0,397.33999999999986
SC,1997,8.221009771986934,0.42857142857142855,13.089610389610387,25238.499999999884,33.0,1007.8999999999999
SC,1998,4.666191562143716,0.058823529411764705,3.587549019607844,16369.000000000156,6.0,365.93000000000006
SC,1999,6.674294205051955,0.19607843137254902,7.11729064039409,35934.399999999725,40.0,1444.8100000000004
SC,2000,5.0445045045044905,0.4697508896797153,14.405409252669036,25197.29999999993,132.0,4047.919999999999
SC,2001,5.867951807228804,12.286821705426357,298.4136434108527,36527.99999999931,1585.0,38495.36
SC,2002,9.71291906897277,2.0076923076923077,51.911999999999985,45485.59999999948,261.0,6748.559999999998
SC,2003,5.111673003802295,0.5957446808510638,16.994893617021273,6721.850000000019,28.0,798.7599999999999
SC,2004,7.649018966644865,1.0842105263157895,29.335052631578936,23390.699999999997,103.0,2786.829999999999
SC,2005,5.453825813609489,1.6805555555555556,43.18402777777778,14747.145000000059,121.0,3109.25
SC,2006,6.180826619964983,1.3829787234042554,36.44031914893616,17646.260000000028,130.0,3425.389999999999
SC,2007,5.571685842921441,1.4782608695652173,38.46945652173913,22275.59999999992,136.0,3539.19
SC,2008,6.340298826530619,1.5393258426966292,40.1285393258427,17397.779980000018,137.0,3571.4400000000005
SC,2009,17.396824132043186,1.0425531914893618,27.82,30566.219999999877,49.0,1307.54
SC,2010,4.416217350746293,0.4,11.794666666666666,9468.370000000052,18.0,530.76
SC,2011,9.332301163156181,0.15207808564231737,5.584789623536863,29686.04999999981,483.0,17653.520000000022
SC,2012,7.832232369355695,0.06808943089430894,3.5060954335556653,15437.330000000075,134.0,6833.379999999992
SC,2013,5.8294772447724705,0.053604436229205174,3.080166666666666,9478.730000000038,87.0,4989.869999999999
SC,2014,5.930216587427381,0.03116745905969361,2.431826363155108,11225.900000000032,59.0,4593.719999999998
SC,2015,5.100392609699774,0.045878693623639194,3.115101088646972,6625.410000000006,59.0,4006.020000000006
SD,1992,107.24238267147999,0.3110687022900763,10.240877862595418,59412.27999999991,163.0,5366.219999999999
SD,1993,14.002968036529747,0.0380952380952381,3.0167142857142846,6133.300000000029,16.0,1267.0199999999995
SD,1994,18.730215419501256,0.5607940446650124,16.05817391304348,16520.05000000011,452.0,12926.83
SD,1995,15.448451127819672,0.13964686998394862,6.294028892455862,10273.220000000081,87.0,3921.180000000002
SD,1996,22.275351609058507,0.09560723514211886,5.007015503875967,18689.020000000088,74.0,3875.4299999999985
SD,1997,7.114678747940667,0.08623853211009175,4.5962752293578015,4318.609999999985,47.0,2504.970000000002
SD,1998,17.246115196078534,0.06645056726094004,3.8381199351701802,14072.830000000084,41.0,2368.1200000000013
SD,1999,57.04061412349186,0.3547008547008547,10.971737891737883,80370.22530000003,249.0,7702.1599999999935
SD,2000,156.43595948921296,0.26157595450852966,9.072233956133214,355266.06400000263,322.0,11167.919999999987
SD,2001,41.30100373692061,0.13010752688172042,5.411559139784948,55260.74299999978,121.0,5032.750000000001
SD,2002,60.411209989806196,0.12170818505338078,5.523480427046263,118526.79399999976,171.0,7760.490000000001
SD,2003,47.10552601156058,0.128686327077748,5.683762287756925,81492.5599999998,144.0,6360.129999999999
SD,2004,10.64110384894698,0.2764654418197725,8.890559930008747,14652.79999999999,316.0,10161.909999999998
SD,2005,26.991736101021672,0.1255161023947151,5.90020644095789,47559.439010000184,152.0,7145.150000000004
SD,2006,74.66763454270644,0.13366645846346034,6.022973141786387,197570.56100000124,214.0,9642.780000000006
SD,2007,49.85076644130288,0.10714285714285714,5.001140873015871,81107.19699999978,108.0,5041.149999999998
SD,2008,34.80701932773105,0.3806734992679356,11.585124450951685,41420.352999999945,260.0,7912.640000000001
SD,2009,39.338196443089316,0.1227106227106227,5.091410256410257,38708.78529999989,67.0,2779.9100000000003
SD,2010,8.07197707736386,0.09025787965616046,4.241346704871061,5634.239999999974,63.0,2960.460000000001
SD,2011,46.14709713487069,0.16522988505747127,6.135613275613274,66036.49599999996,115.0,4251.979999999999
SD,2012,62.53354695524604,0.17761394101876676,6.807578231292522,170466.4490000007,265.0,10007.140000000009
SD,2013,14.7369703620354,0.16393442622950818,6.3600328947368405,15061.18371000018,100.0,3866.899999999999
SD,2014,18.32447702834801,0.13529411764705881,6.086352941176472,18745.940000000013,69.0,3104.0400000000004
SD,2015,55.451821946169304,0.126953125,5.317539062499995,53566.45999999955,65.0,2722.5799999999977
TN,1992,7.810909090909092,0.12962962962962962,7.157037037037037,429.6000000000001,7.0,386.48
TN,1993,13.329230769230772,0.421875,13.639374999999998,866.4000000000002,27.0,872.9199999999998
TN,1994,45.20821917808217,0.5774647887323944,18.22746478873239,3300.1999999999985,41.0,1294.1499999999999
TN,1995,19.332075471698108,0.5922330097087378,19.128543689320388,2049.1999999999994,61.0,1970.24
TN,1996,8.644642857142859,0.2641509433962264,12.528490566037735,484.10000000000014,14.0,664.01
TN,1997,9.35703012912485,0.43137254901960786,15.081960784313724,13043.70000000004,22.0,769.18
TN,1998,11.360076252723255,0.1891891891891892,9.020135135135135,20857.099999999897,14.0,667.49
TN,1999,12.232599884192076,0.3925925925925926,14.346044776119403,42251.399999999434,53.0,1922.37
TN,2000,28.420418848167674,0.6829268292682927,21.547407407407405,75996.20000000036,56.0,1745.34
TN,2001,24.649385164617055,0.9101123595505618,27.162584269662926,62141.09999999959,81.0,2417.4700000000003
TN,2002,8.992390572390606,0.6354166666666666,19.097684210526314,13353.70000000005,61.0,1814.2799999999997
TN,2003,52.00645161290323,10.096774193548388,265.40275862068967,1612.2,313.0,7696.68
TN,2004,35.75,0.27941176470588236,11.945970149253734,2466.75,19.0,800.3800000000001
TN,2005,12.176874081332608,0.10810810810810811,4.773883735312306,24852.999999999854,220.0,7719.369999999999
TN,2006,15.017315620705347,0.8636363636363636,25.50136363636364,32782.79999999977,57.0,1683.0900000000001
TN,2007,16.007907456528017,0.4858156028368794,21.441481707317045,54314.829999999565,1644.0,35164.029999999955
TN,2008,15.848474464660573,1.2105263157894737,33.4525,22647.470009999957,92.0,2542.39
TN,2009,12.281022342586372,0.11956521739130435,10.322614379084962,18139.070000000072,176.0,6317.439999999997
TN,2010,11.603702731092456,0.2992545260915868,9.589612903225811,22093.450000000037,562.0,10404.730000000005
TN,2011,12.374058577405902,0.27163667523564694,10.537425569176888,14787.000000000053,317.0,12033.740000000005
TN,2012,18.061670822942673,0.3731218697829716,13.464715525554492,21728.190000000035,447.0,13962.910000000009
TN,2013,15.763652037617573,0.10832025117739404,5.443552000000001,10057.210000000012,69.0,3402.2200000000007
TN,2014,14.184738095238101,0.08844621513944223,4.716207177814028,17872.770000000008,111.0,5782.069999999999
TN,2015,13.92967320261439,0.48355263157894735,14.14442379182156,8524.960000000006,294.0,7609.699999999999
TX,1992,28.77594178082192,0.15454545454545454,6.57081818181818,33610.3,17.0,722.7899999999998
TX,1993,80.2153054221002,0.3473053892215569,11.13071856287425,116873.7,58.0,1858.8299999999997
TX,1994,78.18908489525906,0.34375,11.037,70917.49999999997,55.0,1765.92
TX,1995,34.2057645631068,0.16129032258064516,7.189806451612903,56371.1,25.0,1114.42
TX,1996,76.0545198733732,1.552901023890785,40.81539518900344,216223.0,455.0,11877.28
TX,1997,60.754415584415575,0.20754716981132076,7.522704402515724,46780.899999999994,33.0,1196.1100000000001
TX,1998,67.39950641658442,0.45045045045045046,14.212443438914022,136551.40000000002,100.0,3140.949999999999
TX,1999,33.818704225352114,0.4294117647058823,13.573235294117646,60028.200000000004,73.0,2307.45
TX,2000,69.16132470498667,0.7741935483870968,17.93875,181686.8,168.0,3731.2599999999998
TX,2001,119.61893644617382,0.46258503401360546,14.794589041095886,92226.20000000001,68.0,2160.0099999999993
TX,2002,35.63352318958505,0.5824175824175825,16.74162361623616,43793.60000000003,159.0,4536.98
TX,2003,47.39943330427204,3.7713004484304933,93.23026905829597,54367.15000000002,841.0,20790.350000000002
TX,2004,33.2244230769231,2.1714285714285713,55.24901273885349,34553.40000000002,684.0,17348.189999999995
TX,2005,41.85644834082015,0.49193548387096775,14.456727272727273,288851.34999999986,244.0,7156.08
TX,2006,123.33597390427354,1.0434782608695652,28.344468599033817,1852752.9999899971,432.0,11734.61
TX,2007,24.654655833485563,12.847058823529412,310.7238235294118,135033.55000000042,2184.0,52823.05
TX,2008,82.10638844246517,1.1,29.387699999999995,1483416.1199900184,440.0,11755.079999999998
TX,2009,39.4424041861111,0.7941359950093575,22.171051314142705,557794.4799999831,1273.0,35429.34000000004
TX,2010,25.473428510320094,0.5128205128205128,15.098291571753949,238202.0300000032,680.0,19884.44999999995
TX,2011,179.8552896725457,0.5730780061954379,16.657671589921836,3498724.9500000314,2035.0,57518.940000000104
TX,2012,21.397730552276393,4.874233128834356,11.173995006242196,163114.90000000293,4767.0,8950.369999999999
TX,2013,7.369277863379563,0.3169774288518155,9.712460732984301,71739.92000000004,323.0,9275.400000000007
TX,2014,16.847391660810953,0.3068702290076336,9.717203947368423,143843.0300000039,201.0,5908.060000000001
TX,2015,25.139900048170382,0.29957805907172996,9.190415730337085,208761.73000000685,284.0,8179.470000000005
UT,1992,34.369880952380896,0.4315937940761636,14.30478753541076,37531.90999999994,306.0,10099.179999999997
UT,1993,28.010521126760505,0.9496981891348089,26.97281947261663,19887.469999999958,472.0,13297.599999999999
UT,1994,128.41557426338073,0.9050847457627119,26.00556779661018,213555.10000000216,1068.0,30686.57000000001
UT,1995,172.99360556038351,0.7669039145907474,23.397069199457235,199115.6400000014,862.0,17243.63999999998
UT,1996,306.82220288115025,0.9443053817271589,27.554341085271307,511165.7899999963,1509.0,31990.58999999999
UT,1997,37.73226218097428,0.7101096224116931,21.134824707846402,32525.209999999828,583.0,12659.759999999995
UT,1998,110.6106185567018,0.7962308598351001,23.19225589225589,96563.07000000066,676.0,13776.199999999999
UT,1999,115.83301092043773,0.7140575079872205,19.743971166448222,148497.92000000118,894.0,15064.649999999994
UT,2000,122.50255788906931,1.1744820065430752,29.649024911032026,227487.25000000172,2154.0,41656.88
UT,2001,69.90881690140826,1.4785591766723842,29.815054095826895,124088.14999999966,2586.0,38580.68
UT,2002,209.20770778652908,1.733509234828496,40.77657517899757,239124.41000000274,1971.0,34170.76999999996
UT,2003,86.4752180028136,1.4271499644633974,37.85863392857144,122967.76000000096,2008.0,42401.67000000001
UT,2004,56.2774456879542,1.3518518518518519,36.52363957597171,85485.44000000243,1533.0,41344.75999999997
UT,2005,185.09235682819616,3.0419977298524405,76.92911464245174,252095.79000000315,2680.0,67774.54999999997
UT,2006,179.65153738317514,2.291254752851711,58.9687957317073,346008.8609999953,3013.0,77367.05999999998
UT,2007,416.80830104004446,2.5650644783118404,65.39744431418524,645219.2500099888,2188.0,55784.02000000001
UT,2008,32.124990583803836,2.5495049504950495,65.03940594059404,34116.73999999967,1545.0,39413.87999999998
UT,2009,98.95028694900869,2.662292213473316,68.14741144414171,114485.48200000304,3043.0,75030.30000000002
UT,2010,59.3283901515144,2.0830152671755724,52.70098901098903,62650.779999999206,2183.0,52753.690000000024
UT,2011,56.66084931506828,1.955534531693472,48.2882279693487,62043.62999999977,2067.0,50412.91000000005
UT,2012,271.92354585426887,1.7767175572519085,46.61518518518525,432902.2849999961,2793.0,72999.38000000009
UT,2013,56.36305044035312,1.9617575264442637,49.88279029462739,70397.45000000104,2411.0,57564.740000000005
UT,2014,25.695057655954287,1.8181818181818181,47.561644100580274,27185.370999999635,1880.0,49178.740000000005
UT,2015,16.240661157024956,1.393177737881508,36.8126750448833,9825.600000000099,776.0,20504.659999999996
VA,1992,10.106976744186053,0.7073170731707317,19.83195121951219,434.60000000000025,29.0,813.1099999999999
VA,1993,10.44444444444445,0.8301886792452831,23.116226415094342,564.0000000000003,44.0,1225.16
VA,1994,15.455128205128203,0.5324675324675324,17.38415584415585,1205.4999999999998,41.0,1338.5800000000004
VA,1995,9.76564516129047,0.30123617436564737,29.160975609756107,15136.750000000227,463.0,2391.2000000000007
VA,1996,3.9557038834951275,0.18347509113001215,12.239090909090912,3259.499999999985,151.0,403.8900000000001
VA,1997,4.588967343336258,0.921875,26.7859375,5199.299999999981,59.0,1714.3
VA,1998,7.94443493150692,2.6666666666666665,68.13693333333335,9279.100000000082,200.0,5110.27
VA,1999,12.170688566013997,1.6124031007751938,42.606434108527125,19266.200000000157,208.0,5496.23
VA,2000,32.582793522266975,1.5443037974683544,41.71683544303798,32191.799999999774,122.0,3295.63
VA,2001,9.950547358400685,1.0297029702970297,29.744059405940597,20906.09999999984,104.0,3004.15
VA,2002,12.643066157760762,2.0736842105263156,54.647263157894734,19874.899999999918,197.0,5191.49
VA,2003,16.21424418604653,0.3715170278637771,19.02952380952381,5577.700000000006,120.0,399.62
VA,2004,10.736212624584697,1.0833333333333333,30.999166666666664,3231.599999999994,26.0,743.9799999999999
VA,2005,6.901463091603069,0.9714285714285714,27.30114285714286,5424.549990000012,34.0,955.5400000000001
VA,2006,18.901388012618355,2.021276595744681,51.89127659574468,23966.960000000076,95.0,2438.89
VA,2007,10.992040110650182,2.101449275362319,54.75536231884058,15894.490000000163,145.0,3778.1200000000003
VA,2008,33.25023310023283,3.8059701492537314,95.07089552238806,42793.049999999654,255.0,6369.75
VA,2009,10.245204081632666,1.3333333333333333,34.82076923076923,8032.24000000001,52.0,1358.01
VA,2010,11.261822612085817,2.641509433962264,66.58509433962264,11554.630000000048,140.0,3529.0099999999998
VA,2011,30.76123001230002,4.0227272727272725,100.23255813953489,25008.879999999917,177.0,4310.0
VA,2012,70.18654014598508,3.482142857142857,94.56588235294117,48077.77999999977,195.0,4822.86
VA,2013,10.105938037865759,1.4583333333333333,38.1475,5871.550000000006,35.0,915.54
VA,2014,15.306382460414152,0.9032258064516129,24.90129032258065,12566.540000000019,28.0,771.9400000000002
VA,2015,10.599832495812391,1.6153846153846154,42.30923076923078,6328.099999999998,42.0,1100.0400000000002
VT,1992,270.0,1.0,30.67,270.0,1.0,30.67
VT,1993,3.0,0.0,4.5,3.0,0.0,4.5
VT,1994,4.216666666666667,0.5,17.356666666666666,25.3,3.0,104.14
VT,1995,0.6,0.0,6.625,1.2,0.0,13.25
VT,1997,1.5,0.0,0.875,3.0,0.0,1.75
VT,1998,7.0,0.0,3.71,14.0,0.0,7.42
VT,1999,3.5,0.3333333333333333,11.556666666666667,10.5,1.0,34.67
VT,2002,0.7999999999999999,2.0,51.083333333333336,4.8,6.0,153.25
VT,2003,0.911111111111111,0.0,3.5,8.2,0.0,3.5
VT,2004,0.98125,0.0,2.5,15.7,0.0,2.5
VT,2005,0.8923076923076925,0.0,1.33,23.200000000000003,0.0,1.33
VT,2006,1.4874999999999998,0.0,3.9375,5.949999999999999,0.0,15.75
VT,2007,2.15,0.0,2.8433333333333337,10.75,0.0,8.530000000000001
VT,2008,3.7399999999999998,1.0,26.665,18.7,4.0,106.66
VT,2009,0.5,0.0,3.5,0.5,0.0,3.5
VT,2010,0.175,1.5,36.75,0.35,3.0,73.5
VT,2012,3.6751340206185596,0.030927835051546393,22.1875,356.4880000000003,3.0,88.75
VT,2013,2.184984126984127,0.0,1.9375,275.308,0.0,7.75
VT,2014,2.9656545454545453,,,163.111,0.0,0.0
VT,2015,3.9819425287356327,,,346.42900000000003,0.0,0.0
WA,1992,50.55301578354161,0.6990077177508269,20.48082690187431,89681.05000000281,634.0,18576.109999999997
WA,1993,22.950304259634517,0.3283898305084746,11.185317796610175,22628.999999999633,155.0,5279.470000000002
WA,1994,134.24238377843395,2.7417218543046356,69.90982024597919,271438.09999999346,2898.0,73894.68000000001
WA,1995,5.546413849958827,0.7540322580645161,21.56923387096778,6727.8000000000575,374.0,10698.340000000018
WA,1996,135.7782768102672,0.6774847870182555,20.137418699186988,148134.1000000015,334.0,9907.609999999999
WA,1997,27.590690690690217,3.5082304526748973,88.4147520661157,27563.099999999526,1705.0,42792.74
WA,1998,75.57257955314957,1.0056980056980056,28.060284900284895,111620.70000000192,706.0,19698.319999999996
WA,1999,17.745877966101386,0.9852941176470589,27.941091445427727,26175.169999999544,670.0,18944.059999999998
WA,2000,232.66933115823508,0.8117229129662522,22.92419064748203,285252.5999999962,457.0,12745.850000000008
WA,2001,193.24706390328362,2.4703703703703703,63.81510204081636,223780.10000000242,1334.0,34396.34000000002
WA,2002,64.50583215796867,1.4908579465541492,39.83320675105485,91469.26999999957,1060.0,28321.41
WA,2003,139.24676203768541,3.68075117370892,92.47902973395935,199540.6100000032,2352.0,59094.10000000003
WA,2004,58.955248271528475,2.2002355712603063,56.810094228504155,93797.80000000181,1868.0,48231.770000000026
WA,2005,127.52447199265522,1.152542372881356,31.290847457627123,138874.15000000154,544.0,14769.280000000002
WA,2006,252.68301204818493,2.1283185840707963,54.8442182890856,398481.10999998765,1443.0,37184.38000000004
WA,2007,202.90722392638278,1.674015748031496,43.93753943217665,264591.02000000316,1063.0,27856.399999999994
WA,2008,79.1137046979873,9.763795423956932,231.45804297774364,117879.42000000108,14509.0,301589.82999999996
WA,2009,43.53164500000051,9.306459689534302,224.52139076576563,87063.29000000101,18585.0,398749.98999999976
WA,2010,88.7846374045795,3.1172962226640157,78.26998011928427,93046.29999999932,1568.0,39369.79999999999
WA,2011,37.561527237354014,1.0917073170731708,28.095724206349235,38613.24999999993,1119.0,28320.49000000003
WA,2012,196.61513305322393,7.571732954545454,193.02196587537097,280766.41000000376,10661.0,260193.61000000007
WA,2013,111.42718432511076,9.965793304221252,219.966096959737,153546.66000000262,13693.0,267698.73999999993
WA,2014,287.10971282705515,8.240563019833653,181.9424244604314,449900.91999999544,12880.0,252899.96999999965
WA,2015,667.2293968983538,10.905347264904732,220.0503421240198,1161646.3800000339,17743.0,308730.6299999998
WI,1992,1.958515928515924,0.059190031152647975,2.1926270523846743,2520.609999999994,76.0,2804.3699999999985
WI,1993,1.6348642533936595,0.10997732426303855,3.3200341685649186,1445.219999999995,97.0,2914.9899999999984
WI,1994,2.656877850988366,0.04781281790437437,1.843724489795918,5242.020000000047,94.0,3613.6999999999994
WI,1995,1.4127621951219453,0.06593406593406594,2.3337308868501507,2316.9299999999903,108.0,3815.6499999999965
WI,1996,2.0013465481886534,0.023303632625085675,1.2594360385144425,2927.97,34.0,1831.2199999999996
WI,1997,1.565134328358215,0.0,0.6338333333333331,2621.6000000000104,0.0,76.05999999999997
WI,1998,2.542222222222237,0.06043956043956044,2.3800549450549453,4095.520000000023,11.0,433.17
WI,1999,3.3373316708229845,0.022727272727272728,1.7756818181818186,5353.080000000067,3.0,234.39000000000004
WI,2000,4.4451013941698845,0.046511627906976744,1.941093750000001,7014.370000000077,6.0,248.46000000000012
WI,2001,1.3741691842900239,0.0,0.7128448275862067,1364.5499999999938,0.0,82.68999999999998
WI,2002,2.7403161222339376,0.0,1.197674418604651,2600.5600000000068,0.0,51.5
WI,2003,4.032197958277932,0.02830188679245283,1.7325000000000004,9084.54200000018,6.0,367.2900000000001
WI,2004,2.0283479758828635,0.031746031746031744,2.5358730158730145,2354.912000000005,2.0,159.7599999999999
WI,2005,4.161864536741264,0.09411764705882353,3.834176470588235,6513.318000000079,16.0,651.81
WI,2006,1.8543522316043686,0.2413793103448276,7.543251231527093,3074.5160000000433,49.0,1531.28
WI,2007,2.9939764694015207,0.1901840490797546,6.951840490797546,4452.043010000061,31.0,1133.15
WI,2008,1.1090184501845013,0.02631578947368421,2.3985526315789483,901.6319999999996,2.0,182.29000000000008
WI,2009,2.6265680906210584,0.04328453214513049,1.2222251832111926,4144.7244470000305,68.0,1834.56
WI,2010,1.9293792682926751,0.24390243902439024,7.857723577235775,2531.3455999999896,30.0,966.5000000000003
WI,2011,0.8649755102040813,0.010958904109589041,1.1574687065368567,635.7569999999997,8.0,832.22
WI,2012,2.0266666666666335,0.15138282387190685,4.2833208676140595,2796.7999999999543,208.0,5726.799999999997
WI,2013,13.205303468208255,0.01447178002894356,0.7961715160796324,9138.070000000112,10.0,519.9
WI,2014,4.667332231404964,0.19504132231404958,0.8733509700176354,2823.736000000003,118.0,495.18999999999926
